S201210231520A,2012-10-23,15:20:44, 0,  38.97,   20.62,  15.0,4.8,0.0,GREECE                   ,ING,  0,    0,   0,  0,    0,   0, 22,   45,  40, 1,  1.3, 0.2,  38.91, 0.01,   20.65, 0.01,  20.9,  1.2,FREE , 0.60,D-S201210231520A,23, -0.250, 0.140,  0.720, 0.110, -0.470, 0.090, -0.700, 0.140, -0.350, 0.140,  2.600, 0.080,   2.980, 13, 142,  -0.420, 76, 304,  -2.550,  4,  51,   2.760, 186, 78,  173, 277, 84,   12,4.90,D,A
S201210252305A,2012-10-25,23:05:24, 0,  39.88,   16.01,  15.0,5.0,0.0,SOUTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0, 17,   36,  35, 1,  4.7, 0.3,  39.90, 0.02,   16.02, 0.02,  11.1,  1.0,FREE , 1.10,D-S201210252305A,24, -1.040, 0.070,  0.100, 0.040,  0.950, 0.050,  0.130, 0.090, -0.150, 0.080, -0.420, 0.020,   1.130,  5,  68,  -0.070,  4, 337,  -1.060, 84, 211,   1.100, 162, 40,  -84, 334, 50,  -95,5.30,D,A
S201211122318A,2012-11-12,23:18:42, 0,  42.54,   19.07,  18.0,4.5,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0,  9,   17,  30, 1,  3.0, 0.4,  42.48, 0.03,   18.92, 0.06,  30.0,  1.2,FREE , 1.00,D-S201211122318A,23,  0.790, 0.100, -0.660, 0.070, -0.130, 0.080,  0.340, 0.050, -0.060, 0.080,  0.340, 0.050,   0.860, 77, 355,   0.020,  6, 114,  -0.890, 11, 205,   0.880, 303, 34,  101, 110, 56,   82,4.57,D,A
S201211130706A,2012-11-13,07:06:33, 0,  38.27,   15.84,  76.0,4.4,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0,  6,    9,  30, 1,  6.0, 0.9,  38.27, 0.00,   15.84, 0.00,  79.0,  0.0,FIX  , 1.00,D-S201211130706A,22, -3.390, 0.890, -1.420, 0.600,  4.810, 0.700, -2.000, 0.380, -0.370, 0.610, -0.320, 0.770,   4.840,  2,  88,  -0.180, 32, 179,  -4.660, 58, 355,   4.750, 149, 51, -133,  25, 55,  -50,4.39,D,A
C201211132324A,2012-11-13,23:24:10, 0,  42.55,   19.02,  17.0,4.6,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  1,    1,  40, 14,   22,  35, 1,  4.0, 0.4,  42.42, 0.03,   18.97, 0.03,  28.9,  0.9,FREE , 1.00,D-C201211132324A,22,  7.000, 0.710, -4.190, 0.530, -2.810, 0.470, -0.610, 0.470, -0.610, 0.450,  4.790, 0.280,   7.130, 82, 133,   1.210,  8, 311,  -8.340,  0,  41,   7.730, 139, 45,  102, 303, 46,   78,4.53,D,A
S201211220910A,2012-11-22,09:10:41, 0,  37.80,   14.96,  10.0,4.1,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0, 12,   14,  30, 1,  4.2, 0.5,  37.80, 0.00,   14.96, 0.00,  24.1,  3.7,FREE , 1.00,D-S201211220910A,22,  0.580, 0.320,  0.060, 0.190, -0.640, 0.230, -0.810, 0.240,  0.690, 0.230, -1.540, 0.180,   2.050, 36, 219,  -0.190, 54,  37,  -1.870,  1, 128,   1.960, 258, 65,  154, 359, 66,   28,4.13,D,A
S201211221125A,2012-11-22,11:25:52, 0,  37.77,   14.99,  20.0,4.1,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0,  9,   10,  30, 1,  4.4, 0.6,  37.77, 0.00,   14.99, 0.00,  27.8,  3.8,FREE , 1.00,D-S201211221125A,22,  0.840, 0.430, -0.340, 0.370, -0.500, 0.310, -1.250, 0.390,  0.580, 0.370, -1.930, 0.270,   2.540, 38, 220,  -0.110, 50,  58,  -2.420,  9, 317,   2.480,   6, 57,   23, 263, 71,  145,4.20,D,A
S201212132139A,2012-12-13,21:39:27, 0,  41.13,   19.73,  10.0,4.2,0.0,ALBANIA                  ,ING,  0,    0,   0,  0,    0,   0,  8,   10,  30, 1,  1.9, 0.4,  41.13, 0.00,   19.73, 0.00,  21.2,  3.3,FREE , 1.00,D-S201212132139A,22,  0.180, 0.340,  0.690, 0.320, -0.880, 0.170, -0.060, 0.250, -0.740, 0.220,  1.720, 0.210,   1.920, 15, 145,   0.220, 69,  11,  -2.140, 15, 239,   2.030, 282, 69,    0, 192, 90,  159,4.14,D,A
S201301040750A,2013-01-04,07:50:06, 0,  37.81,   14.80,  10.0,4.3,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0, 16,   22,  35, 1,  2.1, 0.5,  37.79, 0.03,   14.79, 0.06,  16.0,  1.7,FREE , 1.00,D-S201301040750A,22, -3.790, 0.610,  3.870, 0.380, -0.070, 0.350, -2.260, 0.680, -0.280, 1.040, -1.110, 0.190,   4.700, 14, 192,  -0.210, 10, 100,  -4.480, 72, 335,   4.590, 297, 32,  -70,  94, 60, -102,4.38,D,A
S201301251448A,2013-01-25,14:48:18, 0,  44.17,   10.45,  15.0,4.9,0.0,NORTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0, 17,   25,  35, 1,  5.2, 0.3,  44.18, 0.02,   10.52, 0.03,  16.0,  0.0,FIX  , 0.70,D-S201301251448A,23, -1.390, 0.210,  3.760, 0.150, -2.370, 0.170, -0.300, 0.410,  1.180, 0.390, -2.400, 0.150,   4.660,  6, 200,  -1.000, 64, 303,  -3.660, 25, 107,   4.160, 246, 68, -167, 151, 78,  -22,5.02,D,A
S201302021335A,2013-02-02,13:35:34, 0,  46.51,   14.66,  10.0,4.5,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0, 10,   14,  30, 1,  2.4, 0.4,  46.47, 0.02,   14.77, 0.05,  16.5,  1.5,FREE , 1.00,D-S201302021335A,22,  4.690, 0.760, -4.210, 0.480, -0.480, 0.450, -0.770, 0.650,  1.720, 0.910,  2.560, 0.230,   5.210, 73, 270,   0.520, 15, 121,  -5.720,  8,  28,   5.470, 102, 39,   66, 311, 55,  108,4.43,D,A
S201302040429A,2013-02-04,04:29:46, 0,  43.63,   16.35,  10.0,4.4,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0, 10,   13,  35, 1,  0.4, 0.5,  43.63, 0.00,   16.35, 0.00,  10.0,  0.0,FIX  , 1.00,D-S201302040429A,22,  1.750, 0.120, -1.700, 0.140, -0.050, 0.110, -0.260, 0.370, -0.750, 0.310,  0.580, 0.110,   2.070, 68, 108,  -0.190, 22, 287,  -1.880,  0,  17,   1.980, 128, 49,  120, 267, 50,   60,4.13,D,A
C201302162116A,2013-02-16,21:16:09, 0,  41.71,   13.58,  11.0,4.9,0.0,SOUTHERN ITALY           ,ING,  0,    0,   0,  1,    1,  40, 29,   55,  35, 1,  4.7, 0.2,  41.74, 0.02,   13.56, 0.02,  19.8,  0.6,FREE , 0.70,D-C201302162116A,23, -2.850, 0.160,  0.690, 0.100,  2.170, 0.100,  0.890, 0.120,  0.730, 0.120, -1.450, 0.050,   3.060,  2, 239,   0.220, 20, 330,  -3.280, 70, 145,   3.170, 309, 47, -118, 168, 50,  -63,4.94,D,A
S201302170312A,2013-02-17,03:12:54, 0,  37.32,   20.72,  10.0,4.9,0.0,IONIAN SEA               ,ING,  0,    0,   0,  0,    0,   0,  7,   15,  35, 1,  4.8, 0.5,  37.32, 0.00,   20.72, 0.00,  20.3,  1.8,FREE , 0.90,D-S201302170312A,23,  4.110, 0.710, -3.150, 0.500, -0.960, 0.390,  2.560, 0.690, -0.850, 0.470,  3.550, 0.290,   4.940, 71, 350,   1.460, 13, 122,  -6.400, 14, 215,   5.670, 323, 33,  115, 114, 60,   75,5.11,D,A
S201302210554A,2013-02-21,05:54:37, 0,  36.88,   20.32,  10.0,4.4,0.0,CENTRAL MEDITERRANEAN SE ,ING,  0,    0,   0,  0,    0,   0,  9,   16,  35, 1, -0.7, 0.7,  36.62, 0.05,   20.30, 0.04,  21.3,  2.5,FREE , 1.00,D-S201302210554A,23, -0.510, 0.200,  0.450, 0.120,  0.060, 0.130, -0.520, 0.130,  0.040, 0.120,  0.870, 0.050,   1.240, 13, 144,  -0.260, 45, 247,  -0.970, 42,  42,   1.100, 192, 51, -156,  87, 72,  -42,4.63,D,A
S201303241547A,2013-03-24,15:47:22, 0,  37.76,   16.50,  30.0,4.6,0.0,IONIAN SEA               ,ING,  0,    0,   0,  0,    0,   0, 10,   12,  35, 1,  3.1, 0.6,  37.63, 0.03,   16.53, 0.03,  25.2,  1.8,FREE , 1.00,D-S201303241547A,23, -0.250, 0.120,  0.510, 0.090, -0.260, 0.090, -0.060, 0.090,  0.040, 0.090, -0.780, 0.050,   1.000,  3, 212,  -0.250, 87,  23,  -0.740,  0, 122,   0.870, 257, 87,  178, 347, 88,    3,4.56,D,A
S201303250720A,2013-03-25,07:20:58, 0,  41.84,   20.07,  13.0,4.3,0.0,ALBANIA                  ,ING,  0,    0,   0,  0,    0,   0,  6,    6,  30, 1,  6.1, 0.8,  41.84, 0.00,   20.07, 0.00,  28.0,  3.4,FREE , 1.00,D-S201303250720A,22, -1.250, 1.580, -2.210, 2.370,  3.460, 1.080,  1.380, 0.880, -0.120, 0.450,  1.450, 1.070,   3.820,  2, 284,  -0.390, 58,  18,  -3.420, 32, 193,   3.620, 333, 66, -158, 234, 70,  -26,4.31,D,A
S201304222228A,2013-04-22,22:28:47, 0,  47.69,   20.34,  10.0,4.5,0.0,HUNGARY                  ,ING,  0,    0,   0,  0,    0,   0, 20,   29,  35, 1,  2.8, 0.4,  47.65, 0.03,   20.36, 0.04,  10.0,  0.0,FIX  , 1.00,D-S201304222228A,23,  0.890, 0.030, -0.380, 0.030, -0.510, 0.030,  0.100, 0.180,  0.190, 0.170,  0.480, 0.030,   0.940, 77, 309,  -0.010, 13, 140,  -0.930,  2,  49,   0.940, 126, 44,   72, 331, 49,  107,4.59,D,A
S201304230047A,2013-04-23,00:47:30, 0,  38.39,   20.57,   2.0,4.5,0.0,GREECE                   ,ING,  0,    0,   0,  0,    0,   0,  7,   10,  35, 1,  2.4, 0.9,  38.46, 0.07,   20.58, 0.05,  27.3,  3.4,FREE , 1.00,D-S201304230047A,22,  0.870, 1.540,  4.730, 1.170, -5.600, 0.810, -2.210, 1.430,  2.990, 1.060,  5.110, 0.590,   6.990, 10, 160,   2.030, 67, 275,  -9.020, 20,  66,   8.000, 205, 69, -172, 112, 83,  -22,4.54,D,A
S201305190907A,2013-05-19,09:07:27, 0,  36.76,    5.18,   2.0,5.1,0.0,NORTHERN ALGERIA         ,ING,  0,    0,   0,  0,    0,   0, 18,   30,  40, 1,  2.6, 0.5,  36.66, 0.04,    5.19, 0.02,  13.8,  1.4,FREE , 1.40,D-S201305190907A,23, -2.350, 0.310, -4.440, 0.280,  6.790, 0.350, -2.060, 0.660, -0.360, 0.610,  4.580, 0.260,   8.520,  6, 110,  -1.700, 67, 213,  -6.820, 22,  18,   7.670, 156, 70, -168,  62, 78,  -20,5.19,D,A
S201305231409A,2013-05-23,14:09:05, 0,  38.66,   20.45,   2.0,4.8,0.0,GREECE                   ,ING,  0,    0,   0,  0,    0,   0, 14,   19,  35, 1,  2.9, 0.3,  38.56, 0.03,   20.32, 0.02,  10.7,  1.8,FREE , 1.10,D-S201305231409A,23,  0.900, 0.140,  0.400, 0.060, -1.300, 0.110,  0.620, 0.200, -0.710, 0.220,  0.590, 0.070,   1.350, 60,  14,   0.410, 23, 151,  -1.770, 18, 250,   1.560,  12, 34,  135, 141, 67,   65,4.73,D,A
S201305261600A,2013-05-26,16:00:56, 0,  36.71,    5.19,  12.0,5.0,0.0,NORTHERN ALGERIA         ,ING,  0,    0,   0,  0,    0,   0, 13,   24,  35, 1,  1.3, 0.3,  36.71, 0.00,    5.19, 0.00,  10.0,  0.0,FIX  , 1.30,D-S201305261600A,23,  0.520, 0.100, -1.150, 0.060,  0.630, 0.090, -0.530, 0.170, -0.800, 0.200, -0.940, 0.070,   1.430, 37,  78,   0.410, 47, 221,  -1.840, 20, 333,   1.630, 110, 49,  166, 209, 79,   42,4.74,D,A
S201306020247A,2013-06-02,02:47:57, 0,  34.95,   19.40,  10.0,4.5,0.0,CENTRAL MEDITERRANEAN SE ,ING,  0,    0,   0,  0,    0,   0,  9,   10,  35, 1,  2.6, 2.5,  34.82, 0.10,   19.51, 0.07,  10.0,  0.0,FIX  , 1.00,D-S201306020247A,22,  0.580, 0.270, -0.350, 0.280, -0.230, 0.290, -0.530, 1.180,  1.230, 1.180, -2.790, 0.260,   3.130, 26, 228,   0.020, 62,  29,  -3.150,  8, 134,   3.140, 268, 66,  166,   4, 77,   25,4.27,D,A
S201306130544A,2013-06-13,05:44:52, 0,  43.58,   13.87,   6.0,3.9,0.0,CENTRAL ITALY            ,ING,  0,    0,   0,  0,    0,   0,  9,   10,  35, 1,  6.1, 0.5,  43.53, 0.05,   13.86, 0.05,  11.8,  3.2,FREE , 1.00,D-S201306130544A,22,  1.280, 0.330, -0.300, 0.210, -0.980, 0.190, -1.020, 0.610,  0.800, 0.430,  1.030, 0.130,   1.810, 66, 197,   0.370, 12, 317,  -2.180, 20,  51,   1.990, 161, 27,  117, 311, 66,   77,4.14,D,A
S201306162005A,2013-06-16,20:05:00, 0,  45.78,   14.83,  10.0,4.2,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0,  9,   10,  30, 1, -2.4, 0.9,  45.78, 0.00,   14.83, 0.00,  10.0,  0.0,FIX  , 1.00,D-S201306162005A,22,  0.880, 0.100, -0.770, 0.090, -0.110, 0.140,  0.120, 0.290, -0.020, 0.270, -0.020, 0.080,   0.890, 86,  17,  -0.110,  1, 268,  -0.780,  4, 178,   0.830, 267, 41,   88,  90, 49,   92,3.88,D,A
S201306211033A,2013-06-21,10:33:57, 0,  44.15,   10.14,   5.1,5.2,0.0,NORTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0, 15,   33,  35, 1,  5.4, 0.2,  44.18, 0.01,   10.10, 0.02,  10.0,  0.0,FIX  , 0.80,D-S201306211033A,24, -0.910, 0.030,  1.170, 0.030, -0.250, 0.030, -0.760, 0.100,  0.860, 0.110, -0.060, 0.020,   1.480, 21, 193,   0.150, 25, 293,  -1.630, 56,  67,   1.560, 247, 32, -141, 123, 71,  -64,5.40,D,A
S201306211212A,2013-06-21,12:12:39, 0,  44.16,   10.15,  10.0,4.0,0.0,NORTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0,  9,    9,  35, 1,  3.0, 0.4,  44.16, 0.00,   10.15, 0.00,  12.4,  2.6,FREE , 1.00,D-S201306211212A,22, -3.350, 0.740,  2.530, 0.490,  0.820, 0.400, -1.200, 0.480, -1.710, 0.750, -1.660, 0.230,   3.550,  1, 211,   0.840, 26, 120,  -4.390, 64, 303,   3.970, 325, 49,  -54,  97, 52, -124,4.34,D,A
S201306220841A,2013-06-22,08:41:08, 0,  40.21,   19.58,  10.0,4.6,0.0,ALBANIA                  ,ING,  0,    0,   0,  0,    0,   0, 12,   13,  35, 1,  3.8, 0.6,  40.32, 0.07,   19.49, 0.09,  19.9,  2.8,FREE , 1.00,D-S201306220841A,22,  2.880, 0.660,  0.600, 0.610, -3.480, 0.590, -0.230, 0.810, -4.580, 0.820,  1.190, 0.310,   5.400, 60, 109,   0.620, 12, 357,  -6.010, 27, 261,   5.700, 324, 21,   55, 181, 73,  102,4.44,D,A
S201306231501A,2013-06-23,15:01:33, 0,  44.18,   10.21,   9.5,4.4,0.0,NORTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0, 14,   19,  30, 1,  4.3, 0.3,  44.19, 0.02,   10.18, 0.05,  10.0,  0.0,FIX  , 1.00,D-S201306231501A,23, -0.870, 0.060,  0.940, 0.040, -0.070, 0.050, -0.480, 0.160,  0.580, 0.180,  0.000, 0.040,   1.080, 16, 189,   0.180, 22, 285,  -1.260, 62,  66,   1.170, 249, 35, -132, 117, 65,  -65,4.65,D,A
S201306301440A,2013-06-30,14:40:08, 0,  44.17,   10.20,   9.8,4.4,0.0,NORTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0, 10,   11,  35, 1,  4.1, 0.3,  44.09, 0.02,   10.26, 0.07,  10.0,  0.0,FIX  , 1.00,D-S201306301440A,23, -1.220, 0.070,  1.260, 0.060, -0.030, 0.080, -1.360, 0.260,  0.300, 0.270, -0.280, 0.070,   1.930, 24, 192,  -0.090,  0, 282,  -1.830, 66,  13,   1.880, 281, 21,  -91, 102, 69,  -90,4.79,D,A
S201307210132A,2013-07-21,01:32:24, 0,  43.53,   13.74,  10.0,5.0,0.0,CENTRAL ITALY            ,ING,  0,    0,   0,  0,    0,   0, 15,   30,  35, 1,  4.8, 0.2,  43.45, 0.01,   13.82, 0.02,  13.9,  1.0,FREE , 1.30,D-S201307210132A,23,  5.120, 0.430, -3.200, 0.280, -1.930, 0.240, -0.400, 0.390,  2.350, 0.440,  4.850, 0.150,   5.990, 67, 293,   1.730, 22, 136,  -7.730,  8,  43,   6.860, 109, 41,   56, 331, 57,  116,5.16,D,A
S201307210307A,2013-07-21,03:07:25, 0,  43.51,   13.73,  10.0,4.0,0.0,CENTRAL ITALY            ,ING,  0,    0,   0,  0,    0,   0,  9,   12,  35, 1,  1.7, 0.5,  43.46, 0.02,   13.82, 0.07,  18.7,  2.2,FREE , 1.00,D-S201307210307A,22,  1.770, 0.420, -1.620, 0.270, -0.150, 0.260, -1.030, 0.480, -0.090, 0.310,  1.430, 0.160,   2.180, 65, 144,   0.470, 22, 295,  -2.650, 11,  29,   2.420, 144, 39,  126, 281, 59,   64,4.19,D,A
S201307301258A,2013-07-30,12:58:33, 0,  45.14,   15.09,  20.0,4.5,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0, 14,   22,  30, 1,  1.4, 0.6,  45.07, 0.02,   15.04, 0.04,  31.3,  1.4,FREE , 1.00,D-S201307301258A,23,  0.310, 0.100, -0.930, 0.070,  0.620, 0.070, -0.140, 0.040, -0.220, 0.040, -0.480, 0.040,   0.820, 20,  76,   0.280, 68, 232,  -1.100,  8, 343,   0.960, 118, 70,  171, 211, 82,   20,4.59,D,A
S201308090419A,2013-08-09,04:19:23, 0,  39.35,   20.47,  10.0,4.5,0.0,GREECE-ALBANIA BORDER RE ,ING,  0,    0,   0,  0,    0,   0,  9,   17,  35, 1,  0.4, 0.5,  39.15, 0.02,   20.67, 0.04,  16.4,  1.4,FREE , 1.00,D-S201308090419A,23,  1.060, 0.120, -0.560, 0.070, -0.490, 0.060,  0.030, 0.160,  0.640, 0.140,  0.870, 0.040,   1.360, 63, 296,   0.130, 24, 141,  -1.480, 10,  47,   1.420, 110, 41,   51, 337, 59,  119,4.70,D,A
S201308152304A,2013-08-15,23:04:59, 0,  38.15,   14.91,  10.0,4.1,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0, 17,   31,  30, 1,  2.7, 0.4,  38.15, 0.00,   14.91, 0.00,  10.0,  0.0,FIX  , 1.00,D-S201308152304A,23, -0.140, 0.040, -0.200, 0.030,  0.340, 0.030,  1.080, 0.080,  0.520, 0.080,  0.140, 0.030,   1.180, 41, 318,   0.110, 14,  61,  -1.300, 46, 166,   1.240, 341, 14, -170, 242, 88,  -76,4.67,D,A
S201308152306A,2013-08-15,23:06:51, 0,  38.17,   14.92,  10.0,4.2,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0, 14,   24,  35, 1,  2.7, 0.5,  38.02, 0.03,   14.87, 0.04,  14.8,  2.0,FREE , 1.00,D-S201308152306A,23, -0.430, 0.100, -0.090, 0.060,  0.520, 0.070,  1.570, 0.310,  0.960, 0.190,  0.250, 0.050,   1.870, 38, 316,   0.100, 12,  55,  -1.970, 50, 159,   1.920, 353, 13, -153, 236, 84,  -78,4.79,D,A
S201308220644A,2013-08-22,06:44:52, 0,  43.58,   13.69,  10.0,4.5,0.0,CENTRAL ITALY            ,ING,  0,    0,   0,  0,    0,   0, 18,   26,  35, 1,  1.9, 0.2,  43.53, 0.02,   13.76, 0.02,  10.5,  1.2,FREE , 1.00,D-S201308220644A,22,  5.260, 0.490, -1.880, 0.300, -3.380, 0.290, -2.030, 0.820,  2.430, 0.760,  2.650, 0.170,   6.130, 75, 228,   0.120,  1, 322,  -6.250, 15,  53,   6.190, 144, 30,   93, 321, 60,   89,4.46,D,A
S201308241718A,2013-08-24,17:18:18, 0,  36.71,   15.00,  10.0,4.5,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0,  7,   10,  30, 1, -2.3, 1.1,  36.71, 0.00,   15.00, 0.00,  18.5,  3.0,FREE , 1.00,D-S201308241718A,22,  5.080, 1.230, -5.210, 0.940,  0.130, 0.790, -1.750, 1.120, -0.560, 1.220,  0.950, 0.460,   5.460, 77, 142,   0.160,  9, 277,  -5.620,  9,   8,   5.540, 109, 37,  105, 271, 54,   79,4.43,D,A
S201309020114A,2013-09-02,01:14:14, 0,  39.51,   15.40, 326.0,4.4,0.0,SOUTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0, 10,   14,  30, 1,  2.9, 0.7,  39.56, 0.07,   15.16, 0.03, 326.9,  5.5,FREE , 1.00,D-S201309020114A,22, -1.280, 0.490,  0.640, 0.490,  0.640, 0.500, -0.590, 0.530, -5.890, 0.480, -4.390, 0.340,   7.180, 29,  59,   0.520, 36, 173,  -7.700, 40, 301,   7.440,  96, 37, -170, 357, 84,  -53,4.52,D,A
S201309091118A,2013-09-09,11:18:57, 0,  37.83,   20.22,  10.0,4.4,0.0,IONIAN SEA               ,ING,  0,    0,   0,  0,    0,   0,  5,    5,  30, 1,  2.1, 1.1,  37.83, 0.00,   20.22, 0.00,  30.0,  0.0,FIX  , 1.00,D-S201309091118A,22, -0.790, 0.840, -0.720, 0.560,  1.510, 0.860,  1.270, 0.190, -1.680, 0.280,  0.490, 0.830,   2.410, 29,  86,   0.230, 29, 338,  -2.630, 47, 212,   2.520, 225, 31,  -20, 333, 80, -119,4.20,D,A
S201309091735A,2013-09-09,17:35:16, 0,  38.03,   20.77,  22.0,4.5,0.0,GREECE                   ,ING,  0,    0,   0,  0,    0,   0, 14,   20,  30, 1,  3.1, 0.4,  37.89, 0.03,   20.80, 0.02,  22.0,  2.8,FREE , 1.00,D-S201309091735A,23,  0.340, 0.160,  0.170, 0.100, -0.510, 0.090,  0.530, 0.110, -0.260, 0.090,  0.900, 0.060,   0.960, 30, 334,   0.340, 54, 116,  -1.300, 18, 233,   1.130,  10, 55,  170, 105, 82,   35,4.64,D,A
S201309200206A,2013-09-20,02:06:33, 0,  47.94,   16.51,  10.0,4.2,0.0,AUSTRIA                  ,ING,  0,    0,   0,  0,    0,   0,  7,   11,  35, 1,  7.3, 1.6,  47.94, 0.00,   16.51, 0.00,  10.0,  0.0,FIX  , 1.00,D-S201309200206A,22, -2.340, 0.780,  1.540, 0.780,  0.810, 0.500,  4.740, 1.950, -3.740, 1.470,  0.860, 0.670,   5.290, 38,  29,   1.880,  6, 124,  -7.160, 51, 222,   6.230,  81,  9, -133, 305, 83,  -84,4.47,D,A
S201310181508A,2013-10-18,15:08:32, 0,  35.61,   10.98,  10.0,4.6,0.0,TUNISIA                  ,ING,  0,    0,   0,  0,    0,   0, 29,   54,  35, 1, -2.4, 0.2,  35.61, 0.00,   10.98, 0.00,  10.0,  0.0,FIX  , 1.00,D-S201310181508A,23, -0.090, 0.040, -0.570, 0.030,  0.660, 0.040,  0.140, 0.100, -0.900, 0.120, -1.150, 0.030,   1.740, 25,  62,  -0.370, 58, 201,  -1.370, 18, 323,   1.560, 101, 58,  175, 194, 86,   32,4.73,D,A
S201310211937A,2013-10-21,19:37:03, 0,  35.60,   10.93,  10.0,4.4,0.0,TUNISIA                  ,ING,  0,    0,   0,  0,    0,   0, 22,   32,  35, 1,  1.6, 1.0,  35.75, 0.04,   10.99, 0.03,  10.0,  0.0,FIX  , 1.00,D-S201310211937A,22,  0.140, 0.290, -0.460, 0.240,  0.320, 0.350,  1.840, 0.820, -2.410, 0.880, -5.960, 0.170,   7.190, 23,  47,  -1.130, 67, 219,  -6.060,  3, 316,   6.630,  89, 71,  165, 184, 76,   19,4.48,D,A
S201311180758A,2013-11-18,07:58:41, 0,  43.66,   16.86,  10.0,4.8,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0, 15,   21,  30, 1,  2.5, 0.3,  43.68, 0.01,   16.91, 0.05,  13.0,  1.2,FREE , 1.10,D-S201311180758A,22,  4.310, 0.470, -4.210, 0.310, -0.100, 0.240, -1.610, 0.400,  0.970, 0.500,  1.020, 0.160,   4.730, 77, 226,   0.070,  7, 106,  -4.800, 11,  15,   4.770,  96, 34,   78, 290, 57,   98,4.39,D,A
S201311181315A,2013-11-18,13:15:03, 0,  42.89,   21.00,  10.0,4.4,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0, 21,   25,  35, 1,  4.6, 0.3,  42.89, 0.00,   21.00, 0.00,  15.8,  1.6,FREE , 1.00,D-S201311181315A,22, -1.830, 0.380,  2.130, 0.270, -0.300, 0.280, -1.500, 0.410,  0.730, 0.450,  2.990, 0.200,   4.260,  8, 148,  -0.690, 48, 247,  -3.570, 41,  51,   3.920, 198, 56, -154,  92, 69,  -37,4.33,D,A
S201311211036A,2013-11-21,10:36:49, 0,  44.91,    9.00,  10.0,3.8,0.0,NORTHERN ITALY           ,ING,  0,    0,   0,  0,    0,   0,  8,   12,  30, 1,  2.2, 0.5,  44.91, 0.00,    9.00, 0.00,  10.9,  2.1,FREE , 1.00,D-S201311211036A,22,  0.840, 0.140, -0.750, 0.090, -0.090, 0.100, -0.420, 0.180,  0.900, 0.280,  0.050, 0.060,   1.440, 59, 253,  -0.450, 19, 128,  -0.990, 24,  30,   1.220,  86, 27,   44, 315, 72,  110,3.99,D,A
S201312101833A,2013-12-10,18:33:07, 0,  42.43,   19.27,  13.0,4.5,0.0,NORTHWESTERN BALKAN REGI ,ING,  0,    0,   0,  0,    0,   0, 10,   11,  30, 1,  5.3, 0.5,  42.43, 0.00,   19.27, 0.00,  31.5,  2.3,FREE , 1.00,D-S201312101833A,22,  0.810, 0.800, -1.380, 0.540,  0.570, 0.510, -0.820, 0.320, -0.320, 0.240,  3.080, 0.240,   3.070, 18, 128,   0.610, 71, 288,  -3.690,  6,  36,   3.380, 170, 73,  171, 263, 82,   18,4.29,D,A
S201312150357A,2013-12-15,03:57:33, 0,  36.67,   14.94,  15.0,4.1,0.0,SICILY  ITALY            ,ING,  0,    0,   0,  0,    0,   0,  9,    9,  35, 1,  4.2, 1.2,  36.67, 0.00,   14.94, 0.00,  18.1,  3.3,FREE , 1.00,D-S201312150357A,22,  1.200, 0.500, -0.900, 0.350, -0.300, 0.300,  0.270, 0.400, -1.080, 0.520, -1.240, 0.220,   2.020, 53,  61,  -0.070, 36, 221,  -1.950,  9, 318,   1.990,  83, 47,  143, 200, 63,   49,4.14,D,A
S201312221006A,2013-12-22,10:06:35, 0,  43.38,   12.52,  10.0,4.4,0.0,CENTRAL ITALY            ,ING,  0,    0,   0,  0,    0,   0,  9,   13,  35, 1,  3.5, 0.6,  43.48, 0.06,   12.53, 0.04,  10.0,  0.0,FIX  , 1.00,D-S201312221006A,22, -1.870, 0.190,  0.680, 0.210,  1.180, 0.140,  2.300, 0.680, -1.000, 0.490, -0.880, 0.140,   2.950, 26,  41,   0.310, 12, 305,  -3.270, 60, 192,   3.110, 158, 22,  -54, 301, 73, -103,4.27,D,A
